accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch
924159250,924159250,5000,657.83,2016-03-25 06:57:03,15.83,Next Day eCards,US,US,5.0,1.0,online_gifts,2021-01-02,,,233,233,8900,PURCHASE,False,4342.17,False,False
484705396,484705396,10000,3667.18,2016-03-13 07:50:07,53.75,Fresh Flowers,US,US,9.0,1.0,online_gifts,2023-01-07,,,922,922,4431,PURCHASE,False,6332.82,False,False
946454216,946454216,5000,3887.56,2016-05-25 10:38:38,174.8,staples.com,US,US,5.0,1.0,online_retail,2028-01-09,2010-01-08,2010-01-08,771,771,1533,PURCHASE,False,1112.44,False,False
668258880,668258880,7500,5616.96,2016-09-21 05:58:58,197.74,target.com,US,US,5.0,8.0,online_retail,2024-01-08,,,420,420,8241,PURCHASE,False,1883.04,False,False
177471015,177471015,5000,3537.08,2016-10-30 06:52:40,18.95,amazon.com,US,US,5.0,1.0,online_retail,2028-01-04,,,225,225,3458,PURCHASE,False,1462.92,False,False
629606479,629606479,7500,1782.18,2016-11-27 20:00:03,194.55,NY News,US,US,9.0,1.0,subscriptions,2025-01-03,,,176,176,2251,PURCHASE,False,5717.82,False,False
901922840,901922840,20000,5138.43,2016-02-23 04:37:52,23.35,Washington Post,US,US,2.0,1.0,subscriptions,2018-01-07,2013-09-09,2016-10-02,713,713,1548,PURCHASE,False,14861.57,False,False
524279600,524279600,10000,9822.48,2016-01-02 19:09:45,141.5,Convenient Auto Services,US,US,5.0,1.0,auto,2023-01-04,2015-01-02,2015-01-02,163,163,7679,PURCHASE,False,177.52,True,False
699026855,699026855,20000,10353.58,2016-05-31 14:41:44,271.37,staples.com,US,US,5.0,1.0,online_retail,2020-01-10,2015-12-10,,445,445,8430,PURCHASE,False,9646.42,False,False
932389430,932389430,50000,42004.6,2016-08-02 08:16:57,182.27,Fresh Flowers,US,US,9.0,1.0,online_gifts,2020-01-12,2010-05-08,2010-05-08,126,126,1490,PURCHASE,False,7995.4,False,False
496802898,496802898,5000,1305.98,2016-12-14 19:54:34,856.76,United Airlines,US,US,9.0,1.0,airline,2026-01-01,,,130,130,5396,PURCHASE,False,3694.02,False,False
318001076,318001076,50000,30838.6,2016-04-17 16:43:08,399.25,ebay.com,US,US,5.0,1.0,online_retail,1930-01-07,2015-11-12,,633,633,1789,PURCHASE,False,19161.4,False,False
391364360,391364360,20000,19961.92,2016-08-03 14:15:50,80.95,Lyft,US,US,2.0,1.0,rideshare,2024-01-11,,,643,643,4334,PURCHASE,False,38.08,False,False
377838194,377838194,2500,1058.45,2016-11-06 03:44:36,92.96,apple.com,US,US,2.0,1.0,online_retail,2019-01-02,,2016-01-08,921,921,6310,PURCHASE,False,1441.55,False,False
798645501,798645501,5000,3787.63,2016-04-07 01:17:38,131.81,Universe Massage #74457,US,US,5.0,1.0,personal care,2020-01-08,2015-11-08,2016-04-01,780,780,4279,PURCHASE,False,1212.37,True,False
547384651,547384651,20000,19996.51,2016-02-01 04:30:34,98.5,gap.com,US,US,2.0,1.0,online_retail,1931-01-02,,,207,207,5555,PURCHASE,False,3.49,False,False
239875038,239875038,7500,1966.36,2016-07-12 09:09:12,0.0,Hilton Hotels #645226,US,US,2.0,1.0,hotels,1931-01-02,2015-12-03,,324,324,1437,ADDRESS_VERIFICATION,False,5533.64,False,False
927002454,927002454,10000,2732.62,2016-02-21 02:56:09,79.76,American Airlines,US,US,5.0,1.0,airline,2025-01-01,,,287,287,1562,PURCHASE,False,7267.38,False,False
451565231,451565231,250,171.35,2016-08-13 14:41:38,17.21,hulu.com,US,US,9.0,1.0,online_subscriptions,2022-01-11,,,497,497,7029,PURCHASE,False,78.65,False,False
937820680,937820680,5000,4473.16,2016-05-12 13:56:55,126.93,Merchants Auto Body,US,US,2.0,1.0,auto,2027-01-11,2006-07-12,2006-07-12,850,850,7459,PURCHASE,False,526.84,True,False
680153162,680153162,50000,35167.47,2016-09-10 05:25:19,204.98,Uber,US,US,5.0,1.0,rideshare,2020-01-06,2013-12-12,2016-08-09,497,497,6546,PURCHASE,False,14832.53,False,False
680093254,680093254,5000,1047.98,2016-12-23 01:54:55,194.56,Franks Restaurant,US,US,5.0,1.0,food,2027-01-11,2014-08-01,,625,625,624,PURCHASE,False,3952.02,True,False
797440147,797440147,10000,9738.93,2016-02-06 03:47:56,148.69,apple.com,US,US,2.0,1.0,online_retail,2020-01-01,,,798,798,8786,PURCHASE,False,261.07,False,False
918205645,918205645,500,152.01,2016-02-21 15:17:25,606.96,williamssonoma.com,US,US,2.0,1.0,furniture,2020-01-05,,,595,595,8835,PURCHASE,False,347.99,True,False
568765450,568765450,20000,17533.4,2016-12-20 22:34:45,601.67,Lyft,US,US,9.0,1.0,rideshare,2025-01-08,,2016-05-09,528,528,261,PURCHASE,False,2466.6,False,False
670210704,670210704,15000,1812.81,2016-05-11 05:21:38,154.41,Dallas Post,US,US,5.0,1.0,subscriptions,2029-01-11,2012-09-05,2016-04-01,320,310,72,PURCHASE,False,13187.19,False,False
254283456,254283456,5000,1448.44,2016-09-17 07:34:57,407.03,Subway #339213,US,US,2.0,1.0,fastfood,2019-01-08,,,376,376,8008,PURCHASE,False,3551.56,True,False
439836839,439836839,10000,7759.11,2016-09-30 18:27:27,6.48,Auntie Anne's #740458,US,US,5.0,1.0,fastfood,2026-01-09,2013-02-11,,754,754,3493,PURCHASE,False,2240.89,True,False
318001076,318001076,50000,19391.56,2016-04-20 07:32:30,162.37,ebay.com,US,US,9.0,1.0,online_retail,2024-01-03,2015-11-12,,633,633,1789,PURCHASE,False,30608.44,False,False
423667120,423667120,20000,19618.03,2016-10-01 23:21:48,261.23,West End Beauty #240693,US,US,5.0,8.0,personal care,2024-01-09,2015-03-11,2016-01-09,622,622,6616,PURCHASE,False,381.97,True,False
162363014,162363014,500,70.85,2016-01-27 11:09:43,56.27,staples.com,US,US,5.0,1.0,online_retail,2019-01-04,,,946,946,8758,PURCHASE,False,429.15,False,False
447326512,447326512,5000,2482.31,2016-12-03 16:18:26,169.4,Sprint Communications #474800,US,US,2.0,1.0,cable/phone,2021-01-12,,,808,808,5081,PURCHASE,False,2517.69,True,False
934500374,934500374,5000,3022.01,2016-09-22 06:04:25,247.47,apple.com,US,US,9.0,1.0,online_retail,2029-01-10,,,905,905,5612,PURCHASE,False,1977.99,False,False
442093538,442093538,2500,2044.85,2016-01-09 14:14:22,38.29,Wendys #436638,US,US,2.0,1.0,fastfood,2022-01-09,,,761,761,1683,PURCHASE,False,455.15,True,False
197905030,197905030,15000,9193.51,2016-11-29 19:33:42,60.12,Lyft,US,US,5.0,1.0,rideshare,2023-01-09,2015-08-12,,402,402,541,PURCHASE,False,5806.49,False,False
653807645,653807645,50000,40381.49,2016-02-20 01:47:18,347.55,Franks Cafe,US,US,5.0,1.0,food,2029-01-03,,,893,893,9612,PURCHASE,False,9618.51,True,False
773863988,773863988,5000,2975.58,2016-06-26 02:38:13,159.28,Subway #710592,US,US,2.0,1.0,fastfood,2025-01-03,,,598,598,66,PURCHASE,False,2024.42,True,False
142886913,142886913,20000,18984.95,2016-06-12 04:29:15,32.17,sears.com,US,US,2.0,1.0,online_retail,2024-01-04,2010-02-10,2010-02-10,805,805,1046,PURCHASE,False,1015.05,False,False
236377887,236377887,250,250.0,2016-08-02 16:13:29,208.35,sears.com,US,US,5.0,1.0,online_retail,2028-01-12,,,749,749,8904,PURCHASE,False,0.0,False,False
508812971,508812971,5000,4144.42,2016-01-26 05:32:02,138.17,sears.com,US,US,2.0,1.0,online_retail,1931-01-07,2015-05-12,2015-05-12,406,406,8608,PURCHASE,False,855.58,False,False
910525672,910525672,5000,4901.24,2016-04-01 00:59:51,51.11,Dinosaur Drive in,US,US,9.0,1.0,food,2019-01-11,,,958,958,7472,PURCHASE,True,98.76,True,False
789448656,789448656,500,312.58,2016-03-24 06:12:22,2.91,cheapfast.com,US,US,2.0,1.0,online_retail,2019-01-02,,,566,566,5134,PURCHASE,False,187.42,False,False
997379599,997379599,5000,1410.45,2016-10-19 20:50:05,20.04,Blue Mountain Online Services,US,US,2.0,1.0,online_gifts,1930-01-09,2012-05-02,2016-03-01,794,794,7341,PURCHASE,False,3589.55,False,False
481310282,481310282,250,57.2,2016-09-15 10:04:33,42.79,United Airlines,US,US,2.0,1.0,airline,2021-01-05,2011-08-10,,493,493,311,PURCHASE,False,192.8,False,False
304369983,304369983,7500,4771.69,2016-08-15 09:21:08,113.01,oldnavy.com,US,US,80.0,1.0,online_retail,2019-01-08,2009-04-02,2016-06-06,296,296,5079,PURCHASE,False,2728.31,False,False
872874789,872874789,7500,2691.65,2016-07-25 11:54:03,229.12,South Restaurant,US,US,5.0,1.0,food,2028-01-12,,,748,748,2487,PURCHASE,False,4808.35,True,False
265582967,265582967,7500,1216.53,2016-10-23 14:58:48,157.8,Lyft,US,US,9.0,1.0,rideshare,2024-01-12,2014-01-10,,872,872,7835,PURCHASE,False,6283.47,False,False
353215513,353215513,7500,3199.3,2016-03-18 19:42:40,335.47,Uptown Diner,US,US,5.0,1.0,food,2027-01-06,2013-04-07,,986,986,2705,PURCHASE,False,4300.7,True,False
423666950,423666950,7500,4665.99,2016-12-01 17:08:42,300.46,target.com,US,US,9.0,1.0,online_retail,2026-01-06,,,883,883,9130,PURCHASE,True,2834.01,False,False
445328456,445328456,5000,398.61,2016-06-26 10:37:45,37.34,Virgin Airlines,US,US,2.0,1.0,airline,2025-01-11,,2016-10-01,503,503,1716,PURCHASE,False,4601.39,False,False
556325517,556325517,7500,6147.49,2016-01-30 22:35:23,65.94,alibaba.com,US,US,2.0,1.0,online_retail,2024-01-01,2014-12-04,2014-12-04,747,747,284,PURCHASE,False,1352.51,False,False
863184460,863184460,5000,2072.28,2016-08-09 09:12:53,272.44,Krispy Kreme #262394,US,US,9.0,8.0,fastfood,2019-01-01,2015-05-12,,837,837,3702,PURCHASE,False,2927.72,True,False
877017103,877017103,5000,1859.1,2016-08-31 01:15:20,19.72,amazon.com,US,US,2.0,1.0,online_retail,2021-01-11,,,731,731,4690,PURCHASE,False,3140.9,False,False
244262718,244262718,2500,488.65,2016-12-01 01:23:02,17.0,Popeyes #344053,US,US,9.0,1.0,fastfood,1931-01-02,2013-07-06,,816,816,4892,PURCHASE,False,2011.35,True,False
999116200,999116200,50000,47314.36,2016-01-16 07:37:49,248.3,Arbys #740782,US,US,2.0,1.0,fastfood,2024-01-08,2015-10-04,2015-10-04,682,682,7632,PURCHASE,False,2685.64,True,False
194596994,194596994,15000,10711.75,2016-01-09 04:01:17,63.39,AMC #552863,US,US,5.0,1.0,entertainment,2022-01-01,2012-06-01,2016-08-01,663,663,8002,PURCHASE,False,4288.25,True,False
119000601,119000601,20000,12082.38,2016-03-25 06:52:20,167.49,Popeyes #498688,US,US,2.0,1.0,fastfood,2027-01-02,,,523,523,6849,PURCHASE,False,7917.62,True,False
104678966,104678966,5000,4280.4,2016-08-14 11:04:44,82.06,sears.com,US,US,9.0,8.0,online_retail,2027-01-11,,,896,896,6752,PURCHASE,False,719.6,False,False
484705396,484705396,10000,5053.44,2016-09-29 03:04:37,0.0,cheapfast.com,US,US,9.0,8.0,online_retail,1930-01-05,,2016-09-08,922,922,4431,ADDRESS_VERIFICATION,False,4946.56,False,False
716210160,716210160,5000,828.49,2016-05-01 09:22:44,240.31,Eazy Repair,US,US,2.0,1.0,auto,2029-01-01,,,555,555,2466,PURCHASE,False,4171.51,True,False
877017103,877017103,5000,3299.29,2016-07-20 15:58:02,13.84,target.com,US,US,5.0,1.0,online_retail,2027-01-03,,,731,731,4690,PURCHASE,False,1700.71,False,False
398846644,398846644,7500,2818.07,2016-07-01 09:36:54,46.14,gap.com,US,US,9.0,1.0,online_retail,2018-01-12,2015-08-03,2015-08-03,443,443,9528,REVERSAL,False,4681.93,False,False
537986365,537986365,10000,5920.76,2016-05-15 20:08:25,407.56,Lyft,US,US,2.0,1.0,rideshare,2028-01-11,,2016-05-05,626,626,5914,PURCHASE,False,4079.24,False,False
267864729,267864729,15000,4396.12,2016-05-30 22:42:26,125.79,Burger King #862297,US,US,5.0,1.0,fastfood,1930-01-07,2015-01-07,2015-01-07,673,673,9519,PURCHASE,False,10603.88,True,False
692843122,692843122,10000,10000.0,2016-11-03 05:07:29,299.46,Powerlifting #231634,US,US,9.0,1.0,health,1930-01-02,,,579,579,809,PURCHASE,False,0.0,False,False
272252662,272252662,10000,8421.07,2016-05-01 10:39:08,156.02,Eazy Auto Body,US,US,5.0,1.0,auto,2025-01-10,2014-10-01,2014-10-01,733,733,9086,PURCHASE,False,1578.93,True,False
346845675,346845675,7500,3866.09,2016-03-04 12:34:45,20.23,abc.com,US,US,2.0,1.0,online_subscriptions,2022-01-04,,,878,878,9010,PURCHASE,False,3633.91,False,False
568765450,568765450,20000,14088.33,2016-04-28 06:06:23,99.58,Lyft,US,US,5.0,1.0,rideshare,2028-01-02,,2016-12-02,528,528,261,PURCHASE,False,5911.67,False,False
459485119,459485119,10000,6669.25,2016-01-17 20:36:04,151.29,EZ Putt Putt #982199,US,US,5.0,1.0,entertainment,2021-01-12,,,639,639,0,PURCHASE,False,3330.75,True,False
954119660,954119660,10000,4296.27,2016-07-13 18:52:44,27.89,EZ Putt Putt #551896,US,US,5.0,1.0,entertainment,2028-01-07,,,948,948,7436,REVERSAL,False,5703.73,True,False
933547182,933547182,5000,4148.32,2016-08-10 17:46:05,101.62,South Cafe,US,US,5.0,1.0,food,2024-01-01,,,449,449,6429,PURCHASE,False,851.68,True,False
822203001,822203001,5000,3715.89,2016-10-07 06:48:59,23.18,Franks Pub #680641,US,US,5.0,1.0,food,2025-01-03,2014-11-01,,180,180,6060,PURCHASE,False,1284.11,True,False
522632181,522632181,7500,7332.25,2016-02-05 20:06:27,275.99,gap.com,US,US,5.0,1.0,online_retail,2021-01-12,,2016-07-01,514,514,28,PURCHASE,False,167.75,False,False
806959857,806959857,7500,6642.58,2016-04-19 06:35:25,0.0,oldnavy.com,US,US,9.0,1.0,online_retail,2022-01-06,,,569,569,7454,ADDRESS_VERIFICATION,False,857.42,False,False
496661752,496661752,20000,9067.12,2016-02-20 17:04:41,66.18,Hardee's #49071,US,US,2.0,1.0,fastfood,1931-01-02,2015-08-11,2015-08-11,667,667,6258,PURCHASE,False,10932.88,True,False
113589100,113589100,5000,4255.02,2016-01-02 09:55:35,212.28,LES Pizza,US,US,9.0,1.0,food,2028-01-02,2015-12-06,2015-12-06,376,376,5810,PURCHASE,False,744.98,True,False
562998358,562998358,5000,3092.29,2016-11-11 03:23:53,222.16,Franks Pub #755509,US,US,2.0,1.0,food,1931-01-11,,,919,919,5558,PURCHASE,False,1907.71,True,False
567767038,567767038,20000,6716.04,2016-08-20 06:38:09,185.01,apple.com,US,US,5.0,8.0,online_retail,2018-01-10,,,706,706,5067,PURCHASE,False,13283.96,False,False
688155616,688155616,2500,1521.75,2016-04-17 16:27:31,134.9,Ethan Allen,US,US,9.0,1.0,furniture,2022-01-04,,2016-04-02,969,969,9407,PURCHASE,False,978.25,True,False
304528299,304528299,7500,6612.1,2016-07-11 14:05:08,207.33,Regal Cinemas #276341,US,US,5.0,1.0,entertainment,2027-01-04,,,708,708,7518,PURCHASE,False,887.9,True,False
251625315,251625315,10000,2555.84,2016-08-19 11:42:42,235.57,Shake Shack #59998,US,US,5.0,1.0,fastfood,2026-01-02,,2016-10-03,410,410,913,PURCHASE,False,7444.16,True,False
386622009,386622009,5000,3018.84,2016-01-27 08:10:22,104.69,Wendys #349062,US,US,2.0,1.0,fastfood,2022-01-12,,,852,852,7591,PURCHASE,False,1981.16,True,False
970772091,970772091,5000,4897.35,2016-06-14 19:49:41,10.43,alibaba.com,US,US,9.0,1.0,online_retail,1931-01-12,,,289,289,5278,PURCHASE,False,102.65,False,False
472199821,472199821,1000,907.99,2016-06-24 14:24:51,505.19,staples.com,US,US,5.0,1.0,online_retail,2027-01-05,,2016-07-04,458,458,1300,PURCHASE,False,92.01,False,False
108338381,108338381,5000,4985.9,2016-11-27 02:54:16,3.08,Apple iTunes,US,US,5.0,1.0,mobileapps,2021-01-05,,,335,335,3727,PURCHASE,False,14.1,False,False
466241182,466241182,15000,3460.09,2016-09-23 02:05:47,135.02,Uptown Steakhouse,US,US,9.0,8.0,food,2020-01-01,,,868,868,1739,PURCHASE,False,11539.91,True,False
422748173,422748173,15000,13668.26,2016-08-09 06:26:18,23.79,Lyft,US,US,2.0,1.0,rideshare,1930-01-12,,2016-09-03,461,461,9686,PURCHASE,False,1331.74,False,False
387040271,387040271,5000,378.61,2016-10-31 11:04:45,0.0,Ray's Fries #24425,US,US,5.0,1.0,food,1930-01-03,2011-06-12,,347,347,1972,ADDRESS_VERIFICATION,False,4621.39,False,False
456044564,456044564,10000,4497.36,2016-02-07 16:03:31,18.42,cheapfast.com,US,US,9.0,1.0,online_retail,2025-01-04,2012-05-10,2016-05-02,746,746,5658,PURCHASE,False,5502.64,False,False
157008066,157008066,250,92.02,2016-08-25 05:28:07,163.51,Uber,US,US,9.0,1.0,rideshare,2028-01-09,2015-12-03,2015-12-03,649,649,9767,PURCHASE,False,157.98,False,False
452644374,452644374,2500,2055.67,2016-04-06 17:24:01,31.05,Uptown Cafe,US,US,5.0,1.0,food,2025-01-12,,2016-07-02,329,329,383,PURCHASE,False,444.33,True,False
422133103,422133103,50000,45464.68,2016-08-26 03:48:21,124.88,In-N-Out #672062,US,US,5.0,1.0,fastfood,1930-01-11,,,976,976,4991,PURCHASE,False,4535.32,True,False
935067404,935067404,7500,7072.51,2016-02-03 03:50:18,194.9,Lyft,US,US,90.0,1.0,rideshare,2025-01-07,,,732,732,8736,PURCHASE,False,427.49,False,False
263336052,263336052,15000,4338.27,2016-08-22 04:24:30,471.19,Best Bistro #44077,US,US,5.0,1.0,food,1930-01-10,2014-03-09,2016-05-06,568,564,195,PURCHASE,False,10661.73,True,False
903360157,903360157,50000,19023.19,2016-02-20 13:49:22,94.18,AMC #128743,US,US,5.0,1.0,entertainment,2025-01-05,,,722,722,7104,REVERSAL,False,30976.81,True,False
409088695,409088695,50000,13887.3,2016-12-11 08:47:54,37.47,Rodeway Inn #599107,US,US,5.0,1.0,hotels,2023-01-02,2015-05-02,,112,112,8529,PURCHASE,False,36112.7,True,False
297952999,297952999,15000,10006.41,2016-01-24 01:18:06,38.6,oldnavy.com,US,US,5.0,1.0,online_retail,2020-01-07,2014-06-01,2014-06-01,556,556,2386,PURCHASE,False,4993.59,False,False
402898092,402898092,250,59.85,2016-11-22 14:14:43,107.04,Popeyes #644265,US,US,5.0,1.0,fastfood,2027-01-10,,,781,781,528,PURCHASE,False,190.15,True,False
258537720,258537720,15000,9296.28,2016-12-29 19:05:39,151.35,sears.com,US,US,9.0,1.0,online_retail,2028-01-01,,,466,466,6408,REVERSAL,False,5703.72,False,False
398189423,398189423,250,35.28,2016-07-23 12:04:41,130.93,Ray's Fries #24425,US,US,9.0,1.0,food,2022-01-05,,,742,742,9484,PURCHASE,False,214.72,True,False
677764362,677764362,20000,3909.58,2016-08-10 18:10:06,186.34,EZ Putt Putt #755869,US,US,5.0,1.0,entertainment,2028-01-08,,,116,116,8070,PURCHASE,False,16090.42,True,False
167510840,167510840,1000,746.76,2016-07-12 21:08:44,108.24,Uber,US,US,5.0,1.0,rideshare,1931-01-10,,2016-03-05,192,192,1080,PURCHASE,False,253.24,False,False
143907654,143907654,20000,19227.71,2016-10-10 19:29:38,31.57,Mobil Gas #245735,US,US,2.0,8.0,fuel,1930-01-06,,,710,710,4589,PURCHASE,False,772.29,True,False
289059209,289059209,7500,2607.15,2016-04-16 12:15:44,54.19,Mobil Gas #325452,US,US,2.0,1.0,fuel,2020-01-07,,,148,148,9716,PURCHASE,False,4892.85,True,False
795062501,795062501,2500,1307.23,2016-08-27 10:15:57,121.09,ebay.com,US,US,5.0,1.0,online_retail,2020-01-01,,,740,740,193,PURCHASE,False,1192.77,False,False
767113679,767113679,1000,545.13,2016-08-06 11:04:06,101.41,Hyatt House #786719,US,US,5.0,8.0,hotels,2023-01-12,,,940,940,6209,PURCHASE,False,454.87,True,False
584971070,584971070,5000,4922.9,2016-02-03 08:08:40,97.08,EZ Putt Putt #755869,US,US,2.0,1.0,entertainment,2020-01-06,,,152,152,653,PURCHASE,False,77.1,True,False
222665923,222665923,50000,49571.32,2016-07-18 23:43:24,30.44,Blue Mountain Online Services,US,US,9.0,1.0,online_gifts,2028-01-09,2015-11-01,2015-11-01,553,553,3963,PURCHASE,False,428.68,False,False
917216469,917216469,15000,8601.16,2016-05-05 13:12:25,158.54,South Steakhouse #157238,US,US,9.0,1.0,food,1930-01-10,,,251,251,4514,PURCHASE,False,6398.84,True,False
383028435,383028435,15000,11935.35,2016-08-23 16:58:22,261.16,Rodeway Inn #708973,US,US,2.0,1.0,hotels,2026-01-11,2015-02-11,2015-02-11,805,805,5391,PURCHASE,False,3064.65,True,False
937052688,937052688,15000,14777.24,2016-07-03 22:41:58,450.02,Lyft,US,US,5.0,1.0,rideshare,2025-01-08,,,451,451,4764,PURCHASE,False,222.76,False,False
992225461,992225461,1000,520.52,2016-06-02 11:40:59,49.55,Krispy Kreme #685312,US,US,9.0,8.0,fastfood,2027-01-02,,,586,586,3893,PURCHASE,False,479.48,True,False
804644772,804644772,250,137.07,2016-12-30 16:14:26,206.47,Lyft,US,US,9.0,1.0,rideshare,2018-01-10,,,355,355,2676,PURCHASE,False,112.93,False,False
235721673,235721673,5000,1009.69,2016-10-04 08:14:14,239.86,AMC #552863,US,US,5.0,8.0,entertainment,1931-01-09,,,397,397,9984,PURCHASE,False,3990.31,True,False
570476780,570476780,500,467.72,2016-12-20 07:14:58,213.53,Quizno's #928435,US,US,5.0,1.0,fastfood,2028-01-03,2013-12-11,,993,993,2219,PURCHASE,False,32.28,True,False
318001076,318001076,50000,33655.32,2016-08-21 06:37:44,60.8,Arbys #183525,US,US,2.0,1.0,fastfood,2024-01-10,2015-11-12,,633,633,1789,PURCHASE,False,16344.68,True,False
428892294,428892294,2500,312.58,2016-11-22 08:24:18,66.45,Mobile eCards,US,US,5.0,8.0,online_gifts,1931-01-05,,2016-02-08,654,654,4737,PURCHASE,False,2187.42,False,False
795062501,795062501,2500,610.41,2016-07-16 05:43:18,26.87,Fresh eCards,US,US,5.0,1.0,online_gifts,2024-01-08,,,740,740,193,PURCHASE,False,1889.59,False,False
405692843,405692843,10000,7997.23,2016-05-19 12:46:27,37.91,alibaba.com,US,US,5.0,1.0,online_retail,2023-01-01,2015-05-04,2015-05-04,799,799,170,REVERSAL,False,2002.77,False,False
346845675,346845675,7500,617.15,2016-08-25 18:46:30,55.05,Regal Cinemas #729464,US,US,90.0,1.0,entertainment,2021-01-12,,,878,878,9010,PURCHASE,False,6882.85,False,False
703733318,703733318,15000,1666.96,2016-05-12 03:21:54,19.84,staples.com,US,US,9.0,8.0,online_retail,2019-01-10,,2016-01-04,537,537,1947,PURCHASE,False,13333.04,False,False
170526539,170526539,7500,4089.1,2016-02-23 10:52:29,334.24,John's Bistro,MEX,MEX,5.0,1.0,food,1930-01-06,,,366,366,8321,PURCHASE,False,3410.9,True,False
589642154,589642154,10000,7918.92,2016-08-21 15:55:38,41.58,Shell Auto Body,US,US,5.0,8.0,auto,2023-01-07,,,416,416,1565,PURCHASE,False,2081.08,True,False
486711919,486711919,7500,3351.0,2016-11-14 15:32:18,241.33,53rd Massage,US,US,9.0,1.0,personal care,1930-01-04,2015-12-12,2016-04-03,595,595,9309,PURCHASE,False,4149.0,True,False
788539549,788539549,500,378.92,2016-04-08 07:09:41,62.99,Universe Massage #763717,US,US,9.0,8.0,personal care,2023-01-08,2012-07-08,2012-07-08,623,623,2716,PURCHASE,False,121.08,True,False
431233240,431233240,1000,266.49,2016-04-01 09:42:17,53.35,walmart.com,US,US,5.0,1.0,online_retail,2022-01-06,2015-12-08,2015-12-08,659,659,6909,PURCHASE,False,733.51,False,False
